ISO,Country,Subject Descriptor,Units,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
TCD,Chad,General government net lending/borrowing,National currency,,,,,,,,,,,,,,,,-33.098,-34.531,-34.136,-26.149,-56.444,-67.770,-65.020,-82.960,-100.740,-62.999,-2.409,86.396,104.965,168.152,-403.613,-219.660,137.286,29.973,-132.531,-289.105,-283.576,-117.110,-13.550,118.625,-11.081,127.334
TCD,Chad,General government gross debt,Percent of GDP,,,,,,,,,,,,,,,,,,,,57.966,67.985,56.449,54.432,44.656,32.635,28.484,26.165,22.070,20.099,31.525,30.051,30.566,28.765,30.631,38.238,42.527,50.047,48.695,48.407,52.314,54.057
TCD,Chad,Current account balance,Percent of GDP,1.667,2.684,2.195,4.497,0.997,-8.873,-4.904,-1.860,1.590,-3.384,-2.498,-3.624,-4.544,-7.077,-2.827,-10.413,-10.802,-11.129,-7.788,-9.744,-13.594,-29.759,-84.105,-43.796,-15.146,1.041,4.579,8.150,3.552,-8.209,-8.516,-5.814,-7.803,-9.147,-8.930,-13.780,-10.425,-7.094,-1.143,-4.292,-7.294
CHL,Chile,"Gross domestic product, constant prices",Percent change,7.945,6.212,-13.588,-2.802,5.886,1.968,5.596,6.581,7.288,10.605,3.671,7.804,11.167,6.589,5.030,8.933,4.985,7.392,4.181,-0.274,4.972,3.154,3.203,4.723,6.674,5.837,6.050,5.168,3.789,-1.118,5.852,6.224,6.155,3.309,1.793,2.152,1.753,1.358,3.990,0.743,-6.145
CHL,Chile,"Gross domestic product, current prices",U.S. dollars,29.032,34.374,25.630,20.819,20.246,17.360,18.662,22.010,25.947,29.889,33.231,38.249,46.597,49.855,57.517,74.119,78.575,85.730,81.996,75.596,78.250,71.517,70.295,76.508,99.079,122.315,153.840,172.565,179.663,171.794,217.105,251.225,267.165,277.218,259.394,242.515,249.306,276.357,295.428,278.354,254.276
CHL,Chile,Gross national savings,Percent of GDP,12.366,7.870,1.467,4.082,2.296,7.989,10.613,17.485,20.746,29.867,21.431,22.599,20.204,21.702,20.071,24.751,25.320,25.078,23.400,22.489,22.505,22.953,23.122,23.573,24.473,25.156,27.682,27.466,24.133,24.317,25.659,21.706,23.500,22.702,21.709,22.778,21.127,19.875,19.634,19.792,19.201
CHL,Chile,"Inflation, average consumer prices",Percent change,35.138,19.687,9.941,27.257,19.860,30.703,19.477,19.881,14.684,17.028,26.036,21.815,15.454,12.743,11.460,8.229,7.356,6.127,5.106,3.333,3.838,3.565,2.486,2.811,1.053,3.053,3.402,4.413,8.723,1.498,1.408,3.335,2.999,1.789,4.714,4.349,3.789,2.183,2.317,2.249,3.043
CHL,Chile,Volume of exports of goods and services,Percent change,14.297,-9.001,4.490,0.066,2.193,12.352,10.095,6.740,11.556,16.111,8.600,12.441,13.838,3.618,11.501,11.024,12.117,5.712,6.428,6.994,6.072,7.611,3.243,7.010,15.015,3.274,5.225,6.752,-0.504,-4.203,1.869,5.192,0.323,3.114,0.431,-2.325,0.479,-0.863,4.906,-2.532,-1.026
CHL,Chile,General government total expenditure,Percent of GDP,,,,,,,,,,,20.991,21.249,20.933,21.218,20.621,19.451,20.635,20.582,21.905,23.692,22.870,23.181,23.202,22.218,20.816,20.249,18.730,19.307,21.791,24.976,23.466,22.886,23.089,23.113,23.853,25.028,25.367,25.493,25.616,26.467,29.063
CHL,Chile,General government net lending/borrowing,National currency,,,,,,,,,,,227.022,205.077,353.732,284.015,346.743,910.053,670.818,733.010,147.248,-776.096,-292.484,-224.604,-566.953,-219.789,1238.432,3127.641,6125.723,7172.076,3689.407,-4094.508,-401.814,1733.683,886.865,-645.729,-2213.898,-3312.859,-4490.181,-4711.555,-2807.846,-5339.010,-14278.044
CHL,Chile,General government gross debt,Percent of GDP,,,,,,,,,,,,37.104,30.492,28.087,22.610,17.250,14.584,12.780,12.115,13.277,13.146,14.348,15.045,12.573,10.314,7.040,5.022,3.901,4.916,5.845,8.607,11.127,11.939,12.784,15.020,17.375,21.101,23.652,25.798,28.298,32.353
CHL,Chile,Current account balance,Percent of GDP,-6.789,-13.769,-8.989,-5.365,-10.427,-8.139,-6.384,-3.339,-0.892,-2.311,-1.457,-0.258,-2.057,-5.122,-2.756,-1.815,-3.798,-4.146,-4.659,0.256,-1.011,-1.396,-0.683,0.215,3.260,1.913,5.497,5.055,-4.192,1.440,0.896,-4.920,-5.326,-4.779,-3.463,-2.734,-2.621,-2.756,-4.490,-5.211,-1.948
CHN,China,"Gross domestic product, constant prices",Percent change,7.910,5.100,9.000,10.800,15.200,13.501,8.900,11.700,11.200,4.200,3.888,8.996,14.277,13.879,13.029,10.969,9.921,9.247,7.856,7.680,8.472,8.319,9.115,10.021,10.114,11.389,12.710,14.247,9.592,9.446,10.611,9.551,7.848,7.771,7.391,7.018,6.851,6.947,6.751,5.951,2.242
CHN,China,"Gross domestic product, current prices",U.S. dollars,303.004,288.699,284.601,305.428,314.230,310.133,300.920,327.728,408.663,458.180,396.590,413.209,492.148,617.433,561.686,730.996,860.468,957.991,1024.167,1088.346,1205.532,1333.649,1465.829,1656.962,1949.446,2290.019,2754.149,3555.655,4577.280,5088.992,6033.830,7492.212,8539.584,9624.928,10524.241,11113.508,11226.897,12265.327,13841.812,14340.600,14862.564
CHN,China,Gross national savings,Percent of GDP,32.631,32.045,35.092,35.147,35.119,34.250,35.535,36.671,36.545,35.768,38.593,38.980,38.464,42.253,43.381,41.941,41.077,39.515,38.053,36.227,35.430,37.000,38.686,42.298,45.509,46.054,48.299,50.354,51.613,50.249,50.909,48.846,48.708,47.676,47.855,45.669,44.359,44.710,44.136,43.786,44.531
CHN,China,"Inflation, average consumer prices",Percent change,,2.500,2.000,2.000,2.700,9.300,6.500,7.300,18.800,18.000,3.100,3.400,6.400,14.762,24.265,16.758,8.299,2.789,-0.775,-1.399,0.356,0.710,-0.737,1.126,3.831,1.780,1.646,4.818,5.909,-0.727,3.176,5.534,2.609,2.568,2.051,1.542,2.121,1.521,1.928,2.902,2.490
CHN,China,Volume of exports of goods and services,Percent change,,,,,,,,,,,,,,,,,,,8.895,5.832,26.711,11.299,24.968,31.441,26.959,24.338,26.019,21.128,10.836,-10.560,28.461,10.964,5.882,8.760,4.295,-2.156,0.679,7.950,3.991,0.445,2.610
CHN,China,General government total expenditure,Percent of GDP,,,24.276,24.695,23.452,22.498,22.344,20.435,18.185,18.595,18.207,16.643,14.749,13.530,12.469,11.177,11.095,11.627,12.735,15.025,16.268,17.440,18.464,18.228,17.871,18.267,18.339,18.151,22.525,25.654,25.094,27.119,28.159,28.564,28.890,31.552,32.316,32.635,33.277,34.153,35.403
CHN,China,General government net lending/borrowing,National currency,,,1.187,-0.058,0.508,8.426,-3.588,-8.545,-14.666,-15.762,-13.636,-22.956,-33.245,-31.855,-81.823,-58.152,-52.956,-58.242,-92.223,-209.259,-284.027,-286.554,-349.851,-328.370,-243.942,-262.999,-251.153,15.943,-7.880,-608.669,-147.870,-47.490,-162.637,-498.637,-441.608,-1760.360,-2530.300,-2821.419,-3922.712,-6045.184,-9967.178
CHN,China,General government gross debt,Percent of GDP,,,,,,,,,,,,,,,,21.619,21.425,20.605,20.664,21.863,22.987,24.575,25.916,26.800,26.393,26.312,25.568,29.164,27.159,34.567,33.924,33.772,34.393,37.035,39.969,41.489,50.701,54.951,56.659,60.404,70.137
CHN,China,Current account balance,Percent of GDP,,,,,,,,,,,,,,,,,,3.858,3.073,1.940,1.695,1.305,2.417,2.598,3.536,5.781,8.418,9.933,9.188,4.780,3.941,1.817,2.522,1.540,2.243,2.637,1.704,1.538,0.174,0.718,1.674
COL,Colombia,"Gross domestic product, constant prices",Percent change,4.429,2.277,0.948,1.574,3.351,3.107,5.824,5.369,4.064,3.414,4.282,2.372,4.353,5.710,5.147,5.202,2.056,3.430,0.570,-4.204,2.925,1.678,2.504,3.918,5.333,4.447,6.717,6.738,3.283,1.140,4.495,6.948,3.913,5.134,4.499,2.956,2.088,1.359,2.564,3.187,-7.252
COL,Colombia,"Gross domestic product, current prices",U.S. dollars,46.501,50.661,54.252,53.920,53.257,48.581,48.648,50.640,54.592,55.048,56.071,57.954,68.579,77.721,97.665,110.564,116.130,127.490,117.725,103.132,99.270,97.606,97.353,94.072,116.382,145.601,161.793,206.230,242.504,232.469,286.499,334.966,370.691,382.094,381.241,293.492,282.720,311.890,334.124,323.055,270.151
COL,Colombia,Gross national savings,Percent of GDP,17.869,14.456,11.064,10.769,12.238,13.842,18.144,18.738,20.213,18.353,18.510,19.436,17.586,16.691,19.768,19.563,16.328,14.594,13.910,12.830,15.847,15.067,16.019,17.790,18.888,20.319,21.091,20.473,21.042,20.081,18.893,20.090,18.965,18.946,18.805,17.401,18.715,18.417,16.993,16.797,15.614
COL,Colombia,"Inflation, average consumer prices",Percent change,25.932,27.393,24.860,19.526,16.283,23.906,18.848,23.334,28.100,25.935,29.115,30.318,27.020,22.449,22.851,20.884,20.803,18.476,18.650,10.876,9.218,7.958,6.350,7.120,5.906,5.048,4.303,5.543,7.001,4.193,2.268,3.415,3.174,2.021,2.906,4.991,7.507,4.310,3.239,3.522,2.525
COL,Colombia,Volume of exports of goods and services,Percent change,9.105,-3.171,8.549,-11.945,10.614,9.861,24.967,12.583,-0.074,10.826,17.991,9.983,4.483,6.460,15.551,-5.448,-1.091,5.596,6.698,1.172,-0.484,2.811,-2.377,7.360,9.809,5.714,9.517,6.220,2.037,-5.206,2.062,12.257,4.474,4.677,-0.289,1.658,-0.209,2.569,0.642,3.085,-22.657
COL,Colombia,General government total expenditure,Percent of GDP,,,15.055,15.067,15.312,14.696,14.171,14.720,14.551,17.711,17.448,17.691,18.408,20.003,20.572,22.196,25.069,26.176,26.341,28.259,26.579,27.507,28.074,28.014,26.631,25.889,28.441,28.162,28.429,30.914,30.350,30.233,29.093,29.998,31.261,31.277,29.994,29.320,34.658,32.879,33.582
COL,Colombia,General government net lending/borrowing,National currency,,,-149.700,-161.400,-207.700,-171.800,-183.400,-73.740,-146.653,-305.700,-114.300,127.000,-31.200,-146.537,-111.331,-1007.465,-3002.205,-4692.442,-6486.244,-9719.954,-6084.515,-6078.027,-8414.321,-7312.201,-4008.985,-70.198,-3787.996,-3512.794,199.284,-13412.326,-17969.068,-12336.995,1031.644,-7289.055,-13305.616,-28326.951,-19642.031,-22970.524,-46106.647,-36909.208,-69660.245
COL,Colombia,General government gross debt,Percent of GDP,,,,,,,,,,,,,,,,,23.286,25.263,27.453,33.982,37.988,41.095,47.545,45.040,41.482,38.532,35.969,32.663,32.382,35.387,36.497,35.783,33.967,37.592,43.319,50.419,49.796,49.436,53.584,52.401,65.722
COL,Colombia,Current account balance,Percent of GDP,-0.032,-3.399,-5.318,-5.241,-3.921,-3.285,1.100,-0.041,-0.394,-0.366,0.970,4.050,1.277,-2.857,-3.759,-4.160,-3.997,-4.511,-4.126,0.650,0.852,-1.066,-1.324,-0.969,-0.666,-1.338,-1.849,-2.982,-2.679,-1.907,-2.996,-2.906,-3.140,-3.236,-5.198,-6.372,-4.452,-3.182,-4.202,-4.584,-3.460
COM,Comoros,"Gross domestic product, constant prices",Percent change,7.383,5.462,4.058,3.093,4.167,2.888,2.167,2.168,5.068,-0.816,7.363,-6.156,7.382,2.511,-4.007,5.630,-0.525,4.402,0.014,2.724,-0.967,5.444,4.616,1.971,3.100,5.745,-1.829,0.804,3.965,3.241,3.778,4.144,3.168,4.466,2.107,1.147,3.320,3.816,3.642,1.761,-0.196
COM,Comoros,"Gross domestic product, current prices",U.S. dollars,0.242,0.212,0.201,0.195,0.188,0.191,0.257,0.312,0.336,0.328,0.401,0.400,0.436,0.427,0.314,0.392,0.392,0.362,0.363,0.372,0.339,0.373,0.427,0.547,0.622,0.656,0.689,0.796,0.916,0.904,0.909,1.023,1.016,1.116,1.150,0.966,1.013,1.077,1.179,1.188,1.218
COM,Comoros,Gross national savings,Percent of GDP,8.266,16.787,7.409,15.086,1.042,0.044,-1.444,3.063,6.546,8.944,7.775,8.253,4.266,11.474,8.103,8.040,8.555,8.682,10.772,11.131,13.636,15.539,14.699,13.533,12.098,11.466,12.438,13.991,13.190,13.901,17.919,12.409,12.906,12.312,11.422,13.503,8.773,12.023,13.021,12.977,16.339
COM,Comoros,"Inflation, average consumer prices",Percent change,13.329,6.500,15.211,9.210,6.055,8.382,-11.289,3.300,0.290,4.440,-7.390,1.700,-1.400,2.000,25.300,3.150,2.400,1.500,1.200,1.100,5.900,5.571,3.578,3.713,4.496,3.007,3.389,4.486,4.816,4.789,3.899,2.231,5.910,0.416,-0.008,0.941,0.802,0.092,1.702,3.701,0.800
COM,Comoros,Volume of exports of goods and services,Percent change,-52.937,21.801,27.678,-13.094,-54.600,134.000,4.600,-51.694,99.134,-6.490,-10.241,47.968,-7.719,20.197,-16.940,10.312,-10.645,4.517,-28.721,7.404,11.241,-22.051,9.252,-17.267,21.807,21.027,6.520,5.742,-3.103,-4.739,14.004,-1.837,-10.382,20.061,24.162,-7.418,-1.712,2.069,12.876,-0.459,-50.835
COM,Comoros,General government total expenditure,Percent of GDP,,,,,23.464,24.906,25.688,22.502,20.250,19.695,20.278,19.953,20.369,16.285,21.803,18.397,15.528,14.548,13.084,11.465,9.748,12.994,14.262,12.760,11.713,11.731,12.455,13.064,15.129,13.662,13.267,13.217,14.860,14.827,14.528,19.059,18.906,18.849,19.168,20.180,18.762
COM,Comoros,General government net lending/borrowing,National currency,,,,,-4.712,-4.331,-4.317,-2.929,-2.695,-1.378,-1.125,-2.549,-2.300,1.543,-4.850,-6.071,-5.159,-2.065,-3.226,-0.784,-2.058,-4.357,-4.771,-4.865,-2.413,0.084,-4.065,-3.369,-4.485,1.148,14.165,3.114,7.630,43.368,-1.396,11.130,-24.850,-0.458,-6.613,-22.636,-2.686
COM,Comoros,General government gross debt,Percent of GDP,,,,,151.310,143.752,137.391,129.398,120.282,113.936,108.368,104.075,101.177,95.918,87.962,77.864,75.525,71.054,69.536,64.624,60.818,53.046,48.239,44.498,42.446,39.865,38.479,35.616,33.217,31.730,30.459,27.668,25.073,10.277,11.846,14.146,16.016,18.594,17.710,21.976,23.962
COM,Comoros,Current account balance,Percent of GDP,-3.686,-3.856,-5.459,-5.674,-28.910,-17.921,-12.083,-10.901,-6.953,-4.307,-5.940,-2.083,-9.789,-1.541,-7.154,-7.455,-6.175,-6.225,-6.860,-3.661,-0.139,1.848,0.387,-0.926,-2.438,-3.795,-3.248,-2.897,-6.059,-4.090,-0.255,-3.613,-3.246,-4.044,-3.781,-0.255,-4.371,-2.255,-2.926,-3.496,-1.703
COD,Democratic Republic of the Congo,"Gross domestic product, constant prices",Percent change,2.405,0.945,-0.454,1.410,4.844,0.464,4.720,2.671,0.465,-1.260,-6.568,-8.445,-10.462,-13.468,-6.144,2.762,-1.935,-7.840,-3.875,-3.802,-8.136,-2.100,2.948,6.633,7.661,9.804,5.109,8.530,7.402,0.565,7.843,7.593,8.669,9.624,7.302,6.360,0.394,3.658,4.825,4.485,1.671
COD,Democratic Republic of the Congo,"Gross domestic product, current prices",U.S. dollars,68.606,59.726,64.939,52.378,34.951,31.943,35.840,33.932,39.314,40.006,41.448,40.250,36.333,47.450,25.746,25.021,32.099,28.819,21.089,19.147,19.077,7.246,8.720,9.022,10.275,12.720,15.403,18.598,22.665,18.626,22.340,26.406,30.074,34.908,38.355,40.154,38.086,39.461,48.037,50.891,48.707
COD,Democratic Republic of the Congo,Gross national savings,Percent of GDP,5.207,5.053,3.852,4.679,6.442,7.251,6.732,5.344,7.223,6.482,6.030,1.335,3.876,3.028,0.609,2.513,5.346,50.836,50.411,13.392,5.417,-0.121,0.863,6.594,5.962,-2.796,4.364,5.067,-4.625,5.501,22.728,19.176,5.561,11.628,15.594,13.313,8.241,8.931,8.172,8.564,6.670
COD,Democratic Republic of the Congo,"Inflation, average consumer prices",Percent change,40.039,34.884,37.069,76.730,52.630,23.460,46.730,90.370,82.749,104.065,81.295,2154.440,4129.170,1986.900,23773.100,541.801,617.000,199.000,29.145,284.900,550.000,357.280,25.316,12.817,4.001,21.545,12.845,16.672,17.966,46.101,23.461,14.950,0.857,0.876,1.240,0.738,3.193,35.734,29.266,4.705,11.358
COD,Democratic Republic of the Congo,Volume of exports of goods and services,Percent change,,,,,,,,,,,,,,9.915,9.915,28.334,-4.373,-26.086,10.377,-22.952,-6.078,-34.852,-31.462,8.141,-18.584,17.322,-34.995,82.155,16.487,-13.009,25.389,6.999,-13.892,41.979,10.443,-0.020,27.951,-23.789,30.026,-8.168,6.452
COD,Democratic Republic of the Congo,General government total expenditure,Percent of GDP,,,,,,,,,,,,,,,,,2.173,2.512,2.785,2.147,2.489,4.258,4.173,9.186,7.451,8.280,8.453,8.781,10.066,12.382,15.351,13.692,13.405,11.941,17.312,16.271,13.927,9.997,10.919,12.686,10.374
COD,Democratic Republic of the Congo,General government net lending/borrowing,National currency,,,,,,,,,,,,,,,,,-0.072,-0.365,-0.686,-3.098,-24.399,-28.403,21.746,-153.694,-17.830,36.255,71.486,39.302,-52.822,139.700,-195.632,-233.991,471.827,563.276,-5.784,-142.542,-185.584,754.808,-31.835,-1638.598,-1283.653
COD,Democratic Republic of the Congo,General government gross debt,Percent of GDP,,,,,,,,,,,,,,,,,,,,,134.982,181.617,136.042,114.464,141.759,96.280,96.303,76.634,75.761,90.617,29.479,24.440,21.260,17.907,15.732,16.047,18.792,18.470,14.778,14.847,16.674
COD,Democratic Republic of the Congo,Current account balance,Percent of GDP,-0.370,-0.883,-0.800,-0.551,0.102,-0.288,-1.238,-3.205,-1.489,-2.155,-1.726,-2.346,-2.085,-0.786,-1.079,0.061,-0.116,-0.695,-2.021,-0.588,0.450,3.331,4.794,2.004,-0.539,-3.055,0.310,2.834,-0.666,-6.030,-9.729,-4.850,-4.191,-8.906,-4.491,-3.695,-3.949,-3.146,-3.481,-3.184,-2.248
COG,Republic of Congo,"Gross domestic product, constant prices",Percent change,12.678,2.613,2.410,2.393,2.375,2.359,2.343,2.327,21.908,21.269,1.003,3.402,4.181,1.316,-1.401,3.965,3.495,-1.004,8.950,-3.678,11.752,-4.823,0.985,0.459,-0.197,9.211,7.986,-6.614,6.306,11.637,9.931,2.206,9.947,-0.712,6.717,-3.551,-10.783,-4.383,-4.805,1.026,-6.198
COG,Republic of Congo,"Gross domestic product, current prices",U.S. dollars,2.165,1.775,1.548,1.407,1.294,1.327,1.815,2.205,2.346,2.478,2.909,3.035,3.280,3.004,2.068,2.457,2.840,2.568,2.240,2.646,3.624,3.038,3.330,3.863,5.101,6.654,8.073,8.784,11.649,9.713,13.159,15.653,17.704,17.959,17.918,11.891,10.217,11.091,13.676,12.910,10.502
COG,Republic of Congo,Gross national savings,Percent of GDP,29.297,35.668,29.643,32.598,22.912,21.113,24.332,21.943,28.293,16.120,35.962,31.028,41.942,38.615,35.729,5.572,10.242,22.473,12.201,25.850,48.427,28.932,34.305,44.628,39.867,32.005,42.939,37.053,49.533,40.192,54.044,50.017,57.460,57.835,54.628,40.415,25.605,31.373,34.107,40.720,31.199
COG,Republic of Congo,"Inflation, average consumer prices",Percent change,7.296,0.782,3.454,3.471,3.488,3.505,3.521,3.537,-13.013,-9.582,0.343,9.358,-3.162,-4.100,7.497,6.300,7.400,12.700,2.200,3.000,0.500,0.844,2.985,1.690,3.670,2.466,4.658,2.595,6.020,4.339,0.391,1.761,5.009,4.631,0.912,3.168,3.191,0.449,1.153,0.400,1.373
COG,Republic of Congo,Volume of exports of goods and services,Percent change,9.670,3.313,-14.570,-10.907,-9.904,0.484,34.027,19.047,4.246,13.536,19.711,-8.358,8.315,11.110,-7.449,0.040,12.345,14.949,5.284,8.466,5.787,-18.664,13.914,-6.583,-12.897,24.303,10.243,-16.140,-5.584,21.938,7.269,-3.328,-11.213,-8.302,3.434,-1.360,58.918,-3.829,10.864,-17.146,-12.270
COG,Republic of Congo,General government total expenditure,Percent of GDP,,,,,,,,,,20.289,30.437,34.080,32.766,32.844,30.708,27.581,15.719,22.197,25.068,28.752,22.645,29.078,32.135,27.013,24.389,22.125,26.630,28.582,24.166,24.433,22.997,27.873,30.657,42.392,48.562,41.288,41.510,28.373,19.223,21.818,23.084
COG,Republic of Congo,General government net lending/borrowing,National currency,,,,,,,,,,6.164,-32.500,-95.863,-110.140,-96.162,-122.031,-78.243,133.604,54.971,-68.178,-77.222,27.012,-15.719,-170.397,8.192,89.490,469.938,672.947,377.762,1241.637,217.482,1009.504,1185.215,653.644,-252.725,-949.224,-1251.641,-942.042,-382.826,428.513,352.444,-72.936
COG,Republic of Congo,General government gross debt,Percent of GDP,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,145.020,180.082,163.513,185.310,122.591,99.752,94.725,93.757,69.598,83.836,43.487,34.390,30.198,33.937,42.323,74.184,90.532,94.377,76.974,84.019,112.109
COG,Republic of Congo,Current account balance,Percent of GDP,-7.697,-25.953,-21.422,-28.490,16.246,-12.154,-33.100,-10.100,-18.990,-3.428,-8.635,-15.205,-9.651,-18.401,-38.360,-25.444,-22.916,-6.069,-10.743,-8.716,17.478,-1.213,5.772,13.683,13.201,6.067,13.870,-24.000,7.462,-14.103,6.854,13.175,13.644,10.770,1.042,-38.986,-48.404,-5.892,8.920,16.950,13.452
CRI,Costa Rica,"Gross domestic product, constant prices",Percent change,0.752,-2.260,-7.285,2.859,8.028,0.722,5.536,4.765,3.432,5.666,3.600,2.263,9.201,7.097,4.519,4.154,1.350,5.476,7.155,4.215,3.869,3.491,3.417,4.317,4.425,3.977,7.327,8.215,4.738,-0.873,5.360,4.403,4.883,2.495,3.542,3.652,4.204,4.158,2.616,2.418,-4.273
CRI,Costa Rica,"Gross domestic product, current prices",U.S. dollars,4.854,2.636,2.619,3.162,3.678,3.941,4.425,4.554,4.636,5.250,5.737,7.197,8.566,9.586,10.489,11.578,11.683,12.618,13.688,14.259,15.016,15.979,16.584,17.277,18.615,20.049,22.717,26.885,30.802,30.746,37.656,42.762,47.231,50.949,52.017,56.442,58.847,60.517,62.422,64.412,62.382
CRI,Costa Rica,Gross national savings,Percent of GDP,12.784,12.957,15.406,13.447,18.351,22.469,23.419,21.966,20.889,19.303,19.398,15.294,15.662,13.827,15.878,16.319,15.394,16.413,19.078,16.215,16.128,16.897,14.700,13.757,15.304,14.674,16.953,17.712,16.233,16.630,16.610,14.751,14.749,14.819,14.507,15.450,16.752,14.448,15.378,14.781,15.139
CRI,Costa Rica,"Inflation, average consumer prices",Percent change,18.121,36.806,90.271,32.503,12.013,15.129,11.788,16.806,20.845,16.491,19.069,20.195,21.788,9.781,13.534,23.186,17.512,13.248,11.660,10.045,10.961,11.256,9.167,9.448,12.315,13.798,11.471,9.357,13.425,7.843,5.663,4.878,4.496,5.231,4.519,0.802,-0.017,1.626,2.221,2.096,0.725
CRI,Costa Rica,Volume of exports of goods and services,Percent change,-0.646,3.051,-4.229,3.281,9.413,-6.239,3.628,20.949,7.370,16.074,7.901,10.059,17.774,9.112,4.148,8.998,6.658,8.256,25.561,19.402,3.546,1.702,2.680,5.671,10.383,6.012,8.041,7.523,2.172,-8.462,9.327,7.048,5.564,3.312,4.964,2.888,9.417,6.955,4.891,4.261,-10.633
CRI,Costa Rica,General government total expenditure,Percent of GDP,,,,,,,,,,,18.873,14.005,13.745,13.817,17.422,16.402,17.287,16.256,16.027,16.712,16.870,17.280,18.551,17.567,17.006,16.581,15.537,14.844,15.643,16.848,18.296,17.399,17.588,18.715,18.681,18.716,18.791,19.249,18.965,21.734,22.322
CRI,Costa Rica,General government net lending/borrowing,National currency,,,,,,,,,,,-23.133,-21.238,-17.436,-20.743,-89.959,-76.620,-104.841,-99.473,-104.346,-117.344,-170.449,-182.344,-297.818,-236.325,-278.346,-266.611,-165.977,42.947,-45.566,-606.328,-1031.766,-892.905,-1059.467,-1385.582,-1605.676,-1653.199,-1644.265,-2050.850,-2063.672,-2546.953,-3069.243
CRI,Costa Rica,General government gross debt,Percent of GDP,,,,,,,,,,,,,,,,,33.685,30.559,40.691,38.984,38.850,39.644,41.438,40.566,41.002,37.321,33.037,26.975,24.007,26.026,28.090,29.513,33.741,35.076,37.436,39.786,44.056,47.064,51.839,56.425,66.912
CRI,Costa Rica,Current account balance,Percent of GDP,-13.658,-15.932,-9.164,-8.951,-4.242,-3.298,-1.672,-5.029,-3.462,-7.158,-7.796,-3.108,-4.771,-7.202,-4.893,-3.222,-2.357,-3.642,-3.584,-4.865,-4.559,-3.218,-5.186,-5.208,-3.626,-4.290,-4.132,-5.575,-8.378,-1.823,-3.224,-5.297,-5.105,-4.772,-4.716,-3.404,-2.137,-3.617,-2.991,-1.283,-1.024
CIV,CÙte d'Ivoire,"Gross domestic product, constant prices",Percent change,5.196,3.498,0.200,-2.500,-2.000,3.600,4.800,-0.500,1.140,2.950,-1.090,0.040,-0.250,-0.180,0.171,5.572,8.136,5.723,4.931,1.618,-2.068,0.121,-1.668,-1.360,1.232,1.721,1.516,1.765,2.543,3.251,2.018,-4.857,10.864,9.272,8.794,8.843,7.173,6.143,3.751,8.310,1.700
